Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,id,prof_guar,date2,year,month,day,p_cattle_H450,p_cattle_H700,p_cattle_S500,p_cattle_H750,beef_spr_tot,beef_spr_wr,beef_whol,ret_fb,ret_food_ss,gas_st
7/6/2000,18.92061066,19.21566892,18.92061066,18.99437523,4010300,0,0,8563,0,2000-07-06,2000,07,06,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
7/7/2000,19.03125621,19.7689018,18.88372709,19.17878532,3766600,0,0,8564,0,2000-07-07,2000,07,07,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
7/10/2000,19.69514463,19.73202692,18.99438106,19.03126335,3013900,0,0,8565,0,2000-07-10,2000,07,10,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
7/11/2000,19.4000849,19.51073177,19.03126199,19.21567345,3094500,0,0,8566,0,2000-07-11,2000,07,11,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
7/12/2000,19.25255862,19.25255862,18.88373566,18.88373566,2893000,0,0,8567,0,2000-07-12,2000,07,12,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
7/13/2000,19.14191283,19.14191283,18.29361997,18.58867836,6731700,0,0,8568,0,2000-07-13,2000,07,13,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
7/14/2000,18.47802365,18.62555278,18.3673768,18.51490593,3143900,0,0,8569,0,2000-07-14,2000,07,14,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
7/17/2000,18.5886723,18.62555458,18.36737858,18.47802544,2669400,0,0,8570,0,2000-07-17,2000,07,17,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
7/18/2000,18.47802544,18.66243687,18.293614,18.47802544,2651700,0,0,8571,0,2000-07-18,2000,07,18,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
7/19/2000,18.47802365,18.55178821,18.29361223,18.51490593,3170500,0,0,8572,0,2000-07-19,2000,07,19,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
7/20/2000,18.58867866,18.88373706,18.47803177,18.69932556,3266300,0,0,8573,0,2000-07-20,2000,07,20,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
7/21/2000,18.80996913,18.80996913,18.03544099,18.21985245,4031800,0,0,8574,0,2000-07-21,2000,07,21,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
7/24/2000,18.21985134,18.40426279,17.77726386,17.85102844,4192300,0,0,8575,0,2000-07-24,2000,07,24,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
7/25/2000,18.293614,18.51490772,17.74037971,18.47802544,6895700,0,0,8576,0,2000-07-25,2000,07,25,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
7/26/2000,18.88373706,19.62138303,18.69932556,18.69932556,11296100,0,0,8577,0,2000-07-26,2000,07,26,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
7/27/2000,19.47384489,19.91643228,18.92061066,18.99437523,6561400,0,0,8578,0,2000-07-27,2000,07,27,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
7/28/2000,19.06814714,19.36320551,18.88373566,18.88373566,3092900,0,0,8579,0,2000-07-28,2000,07,28,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
7/31/2000,19.14191315,19.25256005,18.55179637,18.69932556,4871300,0,0,8580,0,2000-07-31,2000,07,31,99.98,87.24,109.12,89.25,165.31458650702783,130.37421042934892,179.61166871141535,37038,272630,20905
8/1/2000,18.80996836,19.25255585,18.77308607,19.25255585,3134200,0,0,8581,0,2000-08-01,2000,08,01,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/2/2000,19.21567123,19.805787810000002,19.21567123,19.73202324,4643100,0,0,8582,0,2000-08-02,2000,08,02,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/3/2000,19.84266589,20.02707729,19.58448994,19.62137222,3805700,0,0,8583,0,2000-08-03,2000,08,03,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/4/2000,19.54761548,19.87955612,19.47385089,19.69514465,2536600,0,0,8584,0,2000-08-04,2000,08,04,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/7/2000,19.80579587,20.21150118,19.76891357,19.87956047,3078100,0,0,8585,0,2000-08-07,2000,08,07,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/8/2000,20.06396587,20.13773045,19.51073152,19.76890755,2625500,0,0,8586,0,2000-08-08,2000,08,08,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/9/2000,19.363199,19.5844927,19.03125845,19.28943443,3548300,0,0,8587,0,2000-08-09,2000,08,09,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/10/2000,19.43696763,19.51073221,19.25255617,19.36320305,2316000,0,0,8588,0,2000-08-10,2000,08,10,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/11/2000,19.43696495,19.8426701,19.40008266,19.73202324,2224100,0,0,8589,0,2000-08-11,2000,08,11,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/14/2000,19.73202301,19.73202301,19.47384701,19.65825844,2457400,0,0,8590,0,2000-08-14,2000,08,14,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/15/2000,19.73202529,19.84267216,19.03126177,19.14190865,2872800,0,0,8591,0,2000-08-15,2000,08,15,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/16/2000,19.14190471,19.21566928,18.92061102,19.105022429999998,2087600,0,0,8592,0,2000-08-16,2000,08,16,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/17/2000,18.95749308,19.10502221,18.293612,18.44114113,4735200,0,0,8593,0,2000-08-17,2000,08,17,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/18/2000,18.36738091,18.84685069,18.29361633,18.62555695,3335400,0,0,8594,0,2000-08-18,2000,08,18,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/21/2000,18.77308611,18.84685069,18.44114549,18.62555695,2985800,0,0,8595,0,2000-08-21,2000,08,21,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/22/2000,18.69931915,18.80996601,18.40426086,18.47802544,3485600,0,0,8596,0,2000-08-22,2000,08,22,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/23/2000,18.47802521,18.73620121,18.25673149,18.40426064,3414800,0,0,8597,0,2000-08-23,2000,08,23,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/24/2000,18.4042689,18.4780335,17.70350515,17.92479897,6604900,0,0,8598,0,2000-08-24,2000,08,24,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/25/2000,17.99856357,18.03544587,17.62974055,17.92479897,4992100,0,0,8599,0,2000-08-25,2000,08,25,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/28/2000,17.70350515,17.96168127,17.70350515,17.92479897,4056200,0,0,8600,0,2000-08-28,2000,08,28,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/29/2000,18.10920096,18.29361238,17.8141427,17.96167183,4823800,0,0,8601,0,2000-08-29,2000,08,29,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/30/2000,17.96168127,17.96168127,17.66662285,17.92479897,4095000,0,0,8602,0,2000-08-30,2000,08,30,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
8/31/2000,17.77726466,17.92479383,17.48220633,17.63895607,6792600,0,0,8603,0,2000-08-31,2000,08,31,93.21,82.25,100.27,85.85,171.46162066283603,137.32674888648714,172.5934045638584,37110,272918,20574
9/1/2000,17.51909044,17.74038422,17.29779667,17.44532585,4717000,0,0,8604,0,2000-09-01,2000,09,01,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/5/2000,17.44532226,17.59285141,17.3346754,17.51908684,5208100,0,0,8605,0,2000-09-05,2000,09,05,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/6/2000,17.44532116,17.88790859,17.44532116,17.77726173,4009200,0,0,8606,0,2000-09-06,2000,09,06,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/7/2000,17.85102513,17.9247897,17.15026175,17.40843773,6629500,0,0,8607,0,2000-09-07,2000,09,07,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/8/2000,17.29778945,17.44531857,16.67079068,16.96584892,6268100,0,0,8608,0,2000-09-08,2000,09,08,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/11/2000,16.96584819,17.00273047,16.56014313,16.74455452,4514600,0,0,8609,0,2000-09-11,2000,09,11,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/12/2000,16.63390887,17.44531906,16.41261518,17.11337852,11730400,0,0,8610,0,2000-09-12,2000,09,12,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/13/2000,17.37155488,17.40843716,15.93314588,16.04379272,7816400,0,0,8611,0,2000-09-13,2000,09,13,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/14/2000,16.37573921,16.37573921,15.56432871,16.08068085,17827100,0,0,8612,0,2000-09-14,2000,09,14,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/15/2000,17.00273168,17.00273168,15.9700278,16.52326202,10175900,0,0,8613,0,2000-09-15,2000,09,15,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/18/2000,16.48638068,16.85520351,16.19132241,16.81832123,5527900,0,0,8614,0,2000-09-18,2000,09,18,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/19/2000,16.81832198,16.89208655,16.26508771,16.44949913,5110200,0,0,8615,0,2000-09-19,2000,09,19,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/20/2000,16.44950454,16.48638684,15.93315238,16.33885765,4793200,0,0,8616,0,2000-09-20,2000,09,20,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/21/2000,16.41261518,16.67079115,15.93314552,15.93314552,4128100,0,0,8617,0,2000-09-21,2000,09,21,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/22/2000,16.92896843,17.27935013,16.63391016,16.92896843,6886900,0,0,8618,0,2000-09-22,2000,09,22,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/25/2000,17.26090848,17.37155533,17.07649706,17.37155533,4416800,0,0,8619,0,2000-09-25,2000,09,25,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/26/2000,17.40843654,17.77725935,17.37155426,17.62973022,5603100,0,0,8620,0,2000-09-26,2000,09,26,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/27/2000,17.4822011,17.66661251,17.40843654,17.62973022,3542400,0,0,8621,0,2000-09-27,2000,09,27,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/28/2000,17.66661251,17.85102391,17.59284794,17.62973022,3317900,0,0,8622,0,2000-09-28,2000,09,28,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
9/29/2000,17.81414604,17.92479291,17.55597001,17.81414604,3074500,0,0,8623,0,2000-09-29,2000,09,29,87.19,81.21,96,83.63,176.46395760309824,144.429734003021,168.58516450835708,37308,277548,21327
10/2/2000,17.96168077,17.96168077,17.70350466,17.74038696,2161800,0,0,8624,0,2000-10-02,2000,10,02,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/3/2000,17.77726386,17.9985576,17.66661699,17.85102844,3047300,0,0,8625,0,2000-10-03,2000,10,03,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/4/2000,17.88790643,17.99855328,17.62973046,17.70349503,2199700,0,0,8626,0,2000-10-04,2000,10,04,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/5/2000,17.85102631,17.96167316,17.51908573,17.77726173,5717500,0,0,8627,0,2000-10-05,2000,10,05,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/6/2000,17.62973022,17.88790619,17.37155426,17.62973022,3540600,0,0,8628,0,2000-10-06,2000,10,06,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/9/2000,17.70350466,17.77726926,17.40844625,17.74038696,2179400,0,0,8629,0,2000-10-09,2000,10,09,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/10/2000,17.88791404,17.92479633,17.66662025,17.66662025,1944800,0,0,8630,0,2000-10-10,2000,10,10,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/11/2000,17.70349503,17.96167099,17.66661274,17.70349503,2424100,0,0,8631,0,2000-10-11,2000,10,11,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/12/2000,17.55596465,17.59284693,16.48637857,16.74455452,5741500,0,0,8632,0,2000-10-12,2000,10,12,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/13/2000,16.70767881,17.22403091,16.52326734,17.03961945,2707100,0,0,8633,0,2000-10-13,2000,10,13,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/16/2000,17.37155449,17.37155449,17.00273168,17.11337852,2694800,0,0,8634,0,2000-10-16,2000,10,16,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/17/2000,16.74455571,16.81832027,16.30196834,16.52326202,4310200,0,0,8635,0,2000-10-17,2000,10,17,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/18/2000,16.74455969,16.81832427,16.41261908,16.56014824,3077800,0,0,8636,0,2000-10-18,2000,10,18,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/19/2000,17.03961569,17.03961569,16.26508771,16.44949913,6460600,0,0,8637,0,2000-10-19,2000,10,19,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/20/2000,16.81832845,16.89209305,16.59703466,16.67079926,5199500,0,0,8638,1,2000-10-20,2000,10,20,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/23/2000,17.07649838,17.22402752,17.0027338,17.18714523,3610200,0,0,8639,0,2000-10-23,2000,10,23,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/24/2000,17.29779209,17.48220352,17.0027338,17.18714523,5020500,0,0,8640,0,2000-10-24,2000,10,24,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/25/2000,17.03961396,17.26090765,17.00273168,17.11337852,4246900,0,0,8641,0,2000-10-25,2000,10,25,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/26/2000,16.928967,17.22402525,16.89208472,17.07649612,4074800,0,0,8642,0,2000-10-26,2000,10,26,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/27/2000,16.92897218,17.55597115,16.92897218,17.55597115,3743900,0,0,8643,0,2000-10-27,2000,10,27,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/30/2000,17.51908578,18.47802521,17.37155663,18.40426064,5916900,0,0,8644,0,2000-10-30,2000,10,30,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
10/31/2000,18.51490908,18.58867365,18.1092039,18.29361534,4047100,0,0,8645,0,2000-10-31,2000,10,31,88.71,82.2,94.08,85.96,168.20547907028856,137.43956651621548,174.3837824487392,37476,276927,21412
11/1/2000,18.14608541,18.69931973,18.07232084,18.66243744,3181300,0,0,8646,0,2000-11-01,2000,11,01,95.75,85.4,99.37,89.79,157.83028692091253,127.51097492236676,182.76750604849713,37700,276029,21906
11/2/2000,18.55178926,18.88372982,18.47802469,18.84684753,3065700,0,0,8647,0,2000-11-02,2000,11,02,95.75,85.4,99.37,89.79,157.83028692091253,127.51097492236676,182.76750604849713,37700,276029,21906
11/3/2000,18.84684645,19.25255156,18.69931732,19.105022429999998,3794400,0,0,8648,0,2000-11-03,2000,11,03,95.75,85.4,99.37,89.79,157.83028692091253,127.51097492236676,182.76750604849713,37700,276029,21906
11/6/2000,18.88373566,19.03126484,18.69932418,18.88373566,2440600,0,0,8649,0,2000-11-06,2000,11,06,95.75,85.4,99.37,89.79,157.83028692091253,127.51097492236676,182.76750604849713,37700,276029,21906
11/7/2000,18.77307879,19.06813701,18.62554969,18.73619652,2333600,0,0,8650,0,2000-11-07,2000,11,07,95.75,85.4,99.37,89.79,157.83028692091253,127.51097492236676,182.76750604849713,37700,276029,21906
11/8/2000,18.62555515,18.73620201,18.44114371,18.66243744,2728400,0,0,8651,0,2000-11-08,2000,11,08,95.75,85.4,99.37,89.79,157.83028692091253,127.51097492236676,182.76750604849713,37700,276029,21906
11/9/2000,18.58866741,18.80996107,18.40425603,18.73619652,2431100,0,0,8652,0,2000-11-09,2000,11,09,95.75,85.4,99.37,89.79,157.83028692091253,127.51097492236676,182.76750604849713,37700,276029,21906
11/10/2000,18.51491076,19.62137953,18.47802847,19.51073265,6093400,0,0,8653,0,2000-11-10,2000,11,10,95.75,85.4,99.37,89.79,157.83028692091253,127.51097492236676,182.76750604849713,37700,276029,21906
11/13/2000,19.15582359,19.78692631,19.1186999,19.63843155,4603700,0.215,0,8654,0,2000-11-13,2000,11,13,95.75,85.4,99.37,89.79,157.83028692091253,127.51097492236676,182.76750604849713,37700,276029,21906
11/14/2000,19.6384315,19.89829732,19.48993674,19.86117363,4011100,0,0,8655,0,2000-11-14,2000,11,14,95.75,85.4,99.37,89.79,157.83028692091253,127.51097492236676,182.76750604849713,37700,276029,21906
11/15/2000,19.78692818,20.04679403,19.74980448,19.78692818,3670200,0,0,8656,0,2000-11-15,2000,11,15,95.75,85.4,99.37,89.79,157.83028692091253,127.51097492236676,182.76750604849713,37700,276029,21906
11/16/2000,19.86117764,19.86117764,19.41569328,19.41569328,2587800,0,0,8657,0,2000-11-16,2000,11,16,95.75,85.4,99.37,89.79,157.83028692091253,127.51097492236676,182.76750604849713,37700,276029,21906
11/17/2000,19.30431829,19.86117363,19.30431829,19.86117363,3465000,0,0,8658,0,2000-11-17,2000,11,17,95.75,85.4,99.37,89.79,157.83028692091253,127.51097492236676,182.76750604849713,37700,276029,21906
11/20/2000,19.30432476,20.12104619,19.30432476,19.89830399,3091600,0,0,8659,0,2000-11-20,2000,11,20,95.75,85.4,99.37,89.79,157.83028692091253,127.51097492236676,182.76750604849713,37700,276029,21906
11/21/2000,19.9354266,20.19529249,19.7126844,20.15816879,2471800,0,0,8660,0,2000-11-21,2000,11,21,95.75,85.4,99.37,89.79,157.83028692091253,127.51097492236676,182.76750604849713,37700,276029,21906
11/22/2000,19.78692892,20.45515541,19.78692892,20.34378433,3043000,0,0,8661,0,2000-11-22,2000,11,22,95.75,85.4,99.37,89.79,157.83028692091253,127.51097492236676,182.76750604849713,37700,276029,21906
